nose length,right_ear length,left_ear length,weight
0.764445385,0.81357622,0.795034465,0
0.766744646,0.813443418,0.798102594,0
0.770897382,0.820154552,0.798993172,0
0.770624662,0.815927442,0.799067257,0
0.767640995,0.813795067,0.798695844,0
0.768763417,0.814491176,0.800023658,0
0.768665978,0.814943779,0.799715019,0
0.766526054,0.812714428,0.796115415,0
0.765634699,0.811685017,0.79539278,0
0.768486144,0.813646211,0.797353043,0
0.768908822,0.814830306,0.799396334,0
0.764293551,0.810669223,0.795482233,0
0.763465215,0.810604653,0.794543813,0
0.764713488,0.811624442,0.795479878,0
0.764803095,0.812093053,0.794042858,0
0.759246794,0.80795881,0.789626785,0
0.760864187,0.808243629,0.79028764,0
0.763750112,0.809244755,0.791241304,0
0.767002667,0.811537087,0.794076516,0
0.7680759,0.811887865,0.794925799,0
0.765890709,0.809907617,0.794839163,0
0.767373274,0.810537664,0.795756318,0
0.762246116,0.810179629,0.79198126,0
0.761140824,0.810148738,0.791551546,0
0.762017525,0.809885485,0.790972924,0
0.763271515,0.810348195,0.791501512,0
0.764948401,0.811587683,0.793480697,0
0.769693358,0.814637891,0.794944851,0
0.775277988,0.819922626,0.799370903,0
0.769372679,0.814501566,0.79512886,0
0.772081502,0.814357537,0.797658269,0
0.764734621,0.809333164,0.793620554,0
0.761748496,0.804825204,0.793419106,0
0.760239832,0.802687789,0.791473844,0
0.761569937,0.804720505,0.794848634,0
0.761924021,0.805987459,0.794863756,0
0.758012229,0.804936627,0.797049505,0
0.758845385,0.80585528,0.798147706,0
0.764747803,0.809870207,0.801648548,0
0.765287402,0.810100038,0.805098988,0
0.768783347,0.81379779,0.807825535,0
0.763020617,0.809347778,0.801147327,0
0.762603135,0.808570487,0.799951234,0
0.764368316,0.80952609,0.802198502,0
0.765325858,0.811499543,0.79973727,0
0.766461776,0.810467724,0.80074687,0
0.775824872,0.819020669,0.808728226,0
0.773694779,0.818797356,0.806572785,0
0.772720399,0.818655636,0.806592823,0
0.765564724,0.813930586,0.80335989,0
0.765238584,0.813569969,0.801840001,0
0.766277749,0.814376425,0.798487413,0
0.783551781,0.82195951,0.806613822,0
0.793636699,0.824401271,0.813154228,0
0.79595787,0.824366659,0.813059266,0
0.806059757,0.826448841,0.821421446,0
0.808397986,0.830225448,0.82552887,0
0.811745005,0.834289649,0.825089862,0
0.813155294,0.835914549,0.825390468,0
0.809364534,0.834443201,0.823517122,0
0.804999598,0.830837979,0.823190079,0
0.801347769,0.828505271,0.822040737,0
0.803841176,0.829378859,0.820861439,0
0.806700114,0.831873189,0.824071508,0
0.800409635,0.829055633,0.820123426,0
0.811596028,0.832609633,0.822105827,0
0.797224296,0.822958063,0.814377685,0
0.783994862,0.817110151,0.806087736,0
0.780874716,0.818251496,0.806453838,0
0.77248068,0.816023952,0.804078271,0
0.771316642,0.814536519,0.802428158,0
0.766156616,0.811627126,0.797687741,0
0.805527636,0.828849788,0.817346901,0
0.81289495,0.831213825,0.821076251,0
0.815437511,0.834466687,0.825005852,0
0.813092214,0.835592216,0.825736879,0
0.805264639,0.829693111,0.820440269,0
0.803449907,0.828647085,0.818370885,0
0.777643368,0.820950997,0.807852211,0
0.773200719,0.817616486,0.805286297,0
0.807690808,0.830016835,0.81900222,0
0.817235561,0.833978783,0.82422283,0
0.82738297,0.840389626,0.829287911,0
0.828753768,0.843404989,0.833044206,0
0.832963982,0.847527125,0.835853943,0
0.832049885,0.847298012,0.834317196,0
0.837170572,0.85160494,0.838671306,0
0.838848504,0.854205785,0.838963322,0
0.833765254,0.851030332,0.836377304,0
0.835290331,0.851583495,0.836585852,0
0.833770481,0.850473851,0.835232401,0
0.829382615,0.846778098,0.836406123,0
0.822070066,0.84238598,0.832679828,0
0.812087006,0.838711741,0.830725837,0
0.798136018,0.831702692,0.818462056,0
0.799303467,0.83138592,0.818558268,0
0.796485623,0.827710737,0.815175487,0
0.791969415,0.826393443,0.811909748,0
0.792714628,0.827362164,0.81212782,0
0.790671476,0.827481045,0.807976923,0
0.789830694,0.829260332,0.807706197,0
0.786540465,0.830006934,0.805355928,0
0.784968548,0.828795985,0.804907985,0
0.787365645,0.831097938,0.80704466,0
0.786016195,0.829077053,0.805782064,0
0.781462099,0.823386996,0.805786785,0
0.780073295,0.818706648,0.80673049,0
0.777132778,0.819581051,0.807230713,0
0.771515555,0.813797862,0.807523352,0
0.785138917,0.820326777,0.812881521,0
0.759535371,0.806795838,0.794811832,0
0.754650838,0.802754874,0.792111948,0
0.760090407,0.807996084,0.799552457,0
0.760932525,0.808889201,0.799781793,0
0.763059208,0.810751627,0.798805543,0
0.760216344,0.810625438,0.798573226,0
0.766957649,0.814095351,0.801495398,0
0.768205836,0.813996897,0.801993982,0
0.761217069,0.808783438,0.794580807,0
0.772203113,0.814733466,0.800500112,0
0.767836876,0.811778436,0.798848088,0
0.767945001,0.813486337,0.799581752,0
0.761076494,0.811015844,0.794873901,0
0.762913008,0.816188783,0.79507089,0
0.779215549,0.824225767,0.804469799,0
0.790663322,0.82697219,0.811320914,0
0.805783395,0.830058523,0.816525715,0
0.81094981,0.831265043,0.822234949,0
0.819579491,0.83334205,0.82811788,0
0.82734435,0.839101927,0.829915103,0
0.824959443,0.838600642,0.829909042,0
0.833007074,0.845792158,0.838142694,0
0.842671209,0.850543339,0.847749232,0
0.847207463,0.855654854,0.851860502,0
0.845250732,0.856432319,0.850380204,0
0.841145842,0.856722042,0.853272781,0
0.84962471,0.863768184,0.862475838,0
0.844299223,0.859019149,0.856563976,0
0.842212296,0.860766096,0.852400649,0
0.83730312,0.857770503,0.848173317,0
0.838822986,0.857598319,0.847965474,0
0.840081911,0.857439409,0.846628371,0
0.843245005,0.860648727,0.846411507,0
0.841106227,0.860147741,0.844423003,0
0.841072746,0.862717691,0.843561317,0
0.836795764,0.85979316,0.839060466,0
0.843429858,0.866213798,0.840841512,0
0.847737105,0.871758079,0.842099245,0
0.849314731,0.875448726,0.840392079,0
0.857822581,0.882771847,0.846656397,0
0.863697071,0.888250234,0.847208407,0
0.858309845,0.882879589,0.839023596,0
0.848996317,0.878911906,0.835793804,0
0.841807459,0.87578789,0.832706473,0
0.844286341,0.87779692,0.834962918,0
0.838394629,0.87482172,0.833366823,0
0.828947563,0.870377365,0.827755115,0
0.829018989,0.869562676,0.827432123,0
0.824602635,0.868182662,0.81935997,0
0.825851957,0.870388912,0.820181585,0
0.825681539,0.872317255,0.822126564,0
0.842248997,0.880273735,0.832736704,0
0.835829684,0.876235935,0.828963868,0
0.839089305,0.878454105,0.833626498,0
0.844387223,0.880895643,0.840400979,0
0.851346856,0.884760588,0.844927541,0
0.847160433,0.881403935,0.840847964,0
0.840789417,0.87606973,0.836282689,0
0.837262628,0.873148134,0.832831652,0
0.835379214,0.868530702,0.830434368,0
0.816596332,0.858070172,0.823115211,0
0.809218527,0.857189196,0.815247886,0
0.805347634,0.854118906,0.812333835,0
0.80762209,0.85634628,0.813504439,0
0.801109828,0.849185576,0.808901185,0
0.797808657,0.847840273,0.804769369,0
0.802259593,0.853802417,0.805705057,0
0.816372685,0.858748998,0.808538298,0
0.830183919,0.868314265,0.819342125,0
0.828077556,0.866694684,0.817986764,0
0.829624729,0.865112445,0.820466488,0
0.824219043,0.85956011,0.817272253,0
0.819954831,0.856032433,0.816589891,0
0.816076643,0.852387794,0.815491919,0
0.814307005,0.850015082,0.814338075,0
0.809598828,0.848956172,0.815010082,0
0.807802531,0.846476509,0.814726632,0
0.809898434,0.848947526,0.818219814,0
0.808378184,0.847752243,0.817943576,0
0.810704772,0.849593632,0.820970919,0
0.807838269,0.851678044,0.823155385,0
0.796756511,0.840455574,0.814901912,0
0.795955438,0.841220663,0.814830037,0
0.800345326,0.842500285,0.818183309,0
0.800062409,0.84331101,0.818737934,0
0.795968389,0.842243844,0.815442508,0
0.781850004,0.832280329,0.800346556,0
0.794510949,0.841651393,0.807483335,0
0.803791712,0.84641408,0.810641304,0
0.802834023,0.84414874,0.809894618,0
0.814361577,0.848411705,0.820186003,0
0.816133148,0.851242999,0.821169473,0
0.798942104,0.840307746,0.810963242,0
0.796528784,0.839043407,0.806890211,0
0.797416341,0.840337562,0.805100824,0
0.800674962,0.841177101,0.805777498,0
0.807455802,0.847173084,0.810921363,0
0.800815393,0.846572446,0.806769082,0
0.793501759,0.843325467,0.802122377,0
0.780959162,0.838041669,0.794964881,0
0.777243888,0.833624743,0.799397305,0
0.783720708,0.833130511,0.802872858,0
0.78535794,0.834206799,0.801471478,0
0.782627797,0.832537778,0.801264188,0
0.782465415,0.831646428,0.801405271,0
0.804215912,0.838738315,0.814937196,0
0.811740278,0.845203086,0.8242991,0
0.820038368,0.849631137,0.833561577,0
0.81951105,0.846159516,0.832575793,0
0.806850212,0.837415122,0.822258594,0
0.81350386,0.838950369,0.821902136,0
0.808291178,0.837249756,0.81874509,0
0.804699604,0.836290495,0.816130848,0
0.802134722,0.833627361,0.813695338,0
0.803537153,0.834854141,0.815478919,0
0.805003781,0.836488473,0.817697287,0
0.8154318,0.845889704,0.826354798,0
0.819536329,0.848907199,0.829509148,0
0.827360215,0.85428425,0.834743316,0
0.831922293,0.85574104,0.83830161,0
0.832251439,0.856723524,0.839670036,0
0.834138673,0.857965455,0.842896463,0
0.832650682,0.855053876,0.841727164,0
0.830011721,0.851495266,0.83932246,0
0.818609546,0.843197585,0.833130554,0
0.812026712,0.840911407,0.827477229,0
0.817198442,0.845775801,0.832989375,0
0.802083773,0.840244546,0.820635599,0
0.80287706,0.841951164,0.82162053,0
0.808084796,0.848829679,0.824642399,0
0.792234637,0.83835108,0.816167023,0
0.791020117,0.83473831,0.815704497,0
0.79595528,0.84117949,0.820129636,0
0.814323211,0.844395282,0.827238668,0
0.815201857,0.845242562,0.828959526,0
0.816004837,0.845530436,0.829297684,0
0.815478364,0.847027349,0.82861332,0
0.815532161,0.849766902,0.829364165,0
0.808135793,0.845802654,0.823404903,0
0.806075543,0.843528371,0.821552148,0
0.802651289,0.840159906,0.818641832,0
0.800765629,0.83974037,0.819492683,0
0.8032598,0.841890445,0.821885157,0
0.810107768,0.843569126,0.825796665,0
0.807388273,0.844449682,0.823751634,0
0.803850637,0.839569656,0.821692554,0
0.804795584,0.840068779,0.822401994,0
0.808735143,0.843060051,0.826291172,0
0.812308847,0.844054523,0.829453948,0
0.821535213,0.851988589,0.837741908,0
0.78360881,0.828184525,0.811240392,0
0.781288452,0.825928666,0.809381704,0
0.782405016,0.826849937,0.810812529,0
0.788633075,0.832447262,0.817224919,0
0.797050386,0.840305525,0.8254708,0
0.797944792,0.83937848,0.824374397,0
0.809232627,0.846314754,0.831999887,0
0.815897016,0.851876643,0.835233943,0
0.822432485,0.856061268,0.841973407,0
0.813704754,0.848347871,0.833430986,0
0.78283679,0.835606507,0.816328757,0
0.764396601,0.815561844,0.800306386,0
0.757495027,0.809891075,0.794914239,0
0.747823862,0.799004932,0.783000124,0
0.749010455,0.799595927,0.782262537,0
0.750062012,0.796763574,0.782193123,0
0.756318825,0.801713611,0.783857208,0
0.760229672,0.805069519,0.788334912,0
0.763118676,0.806864982,0.788713298,0
0.768277055,0.806660769,0.788802271,0
0.766423634,0.806552933,0.787245324,0
0.768545315,0.808195326,0.78979226,0
0.757367856,0.800110217,0.781865453,0
0.759709565,0.80173381,0.783660247,0
0.762155663,0.803721616,0.785549378,0
0.756487674,0.802643735,0.784281131,0
0.751575868,0.795928737,0.788236335,0
0.740443705,0.793070952,0.780730375,0
0.737096213,0.790181138,0.77526516,0
0.738191236,0.792994674,0.776166388,0
0.743219785,0.795416434,0.778092308,0
0.750337257,0.801859811,0.785433948,0
0.747232627,0.800090752,0.782865153,0
0.752981368,0.802540726,0.786671693,0
0.753855582,0.803585715,0.788918216,0
0.75373698,0.802945624,0.78581796,0
0.750472579,0.803621044,0.784257039,0
0.741220989,0.801866402,0.783912397,0
0.74321165,0.80115529,0.785908263,0
0.74816197,0.805696887,0.791181196,0
0.750096483,0.807527292,0.792389183,0
0.750168575,0.804282561,0.791119802,0
0.754209624,0.805183209,0.794898571,0
0.755384059,0.807980724,0.795498334,0
0.785971779,0.824366054,0.80725735,0
0.785995416,0.822547977,0.808691191,0
0.792952161,0.823345433,0.813211381,0
0.79280751,0.827784606,0.815619181,0
0.789796488,0.827765726,0.81297224,0
0.797499815,0.834835776,0.822353025,0
0.798759568,0.835167991,0.822677064,0
0.78599853,0.825741404,0.816931867,0
0.783292453,0.820222014,0.81332291,0
0.781830096,0.819504283,0.812472868,0
0.785951605,0.823799956,0.816744439,0
0.781976361,0.822178754,0.815349866,0
0.778735038,0.821404129,0.814150398,0
0.779108272,0.819903331,0.813764765,0
0.780524836,0.822247725,0.815656683,0
0.772776864,0.815948906,0.807672827,0
0.760942085,0.812814084,0.799712023,0
0.758386553,0.812636053,0.79694644,0
0.749150758,0.810082677,0.788081623,0
0.74877198,0.809385703,0.786773617,0
0.751643452,0.810805074,0.78747809,0
0.736539599,0.80034467,0.78070017,0
0.750254056,0.804001894,0.783716029,0
0.755644104,0.804115689,0.78330012,0
0.744577963,0.790429498,0.777143696,0
0.759112668,0.793829776,0.788366926,0
0.756464243,0.793429264,0.78738834,0
0.759762215,0.797713414,0.792022166,0
0.760552292,0.798085432,0.792250885,0
0.758046491,0.796947828,0.791740955,0
0.765842154,0.803547888,0.798656731,0
0.765508273,0.802486031,0.798807737,0
0.772495744,0.808206322,0.805866969,0
0.774424883,0.810321916,0.806511815,0
0.774617528,0.810629612,0.806416006,0
0.776839513,0.81368834,0.805687381,0
0.787875161,0.817924878,0.812942869,0
0.787742239,0.818973619,0.813504185,0
0.783423662,0.817579969,0.811718241,0
0.781183558,0.817233099,0.810180179,0
0.782159925,0.8188023,0.810175414,0
0.782668753,0.818944174,0.810713864,0
0.775668329,0.81465716,0.80779725,0
0.775062396,0.815670236,0.805845893,0
0.772646129,0.81339786,0.804592596,0
0.775924976,0.813828593,0.806482403,0
0.776377187,0.814413791,0.807222886,0
0.771700468,0.812702336,0.802922173,0
0.770091666,0.811113828,0.801384305,0
0.769909254,0.811302587,0.80114761,0
0.774884085,0.814634114,0.803226625,0
0.778395782,0.81654335,0.808002408,0
0.771267642,0.813223135,0.801690504,0
0.772040669,0.815276725,0.8020527,0
0.778102663,0.819960155,0.809255082,0
0.789809493,0.828654532,0.816406642,0
0.789786339,0.832710053,0.823780575,0
0.782625051,0.826848889,0.814987625,0
0.777476234,0.82265825,0.810923151,0
0.772066011,0.816927958,0.805625691,0
0.748487086,0.79675805,0.798268728,0
0.750550741,0.798026384,0.798803663,0
0.763079407,0.811059369,0.802228955,0
0.745292831,0.803151413,0.790984121,0
0.741676499,0.798202337,0.790023351,0
0.740852883,0.794383116,0.791453828,0
0.749537382,0.79569034,0.795763986,0
0.752411456,0.798567173,0.798813861,0
0.764067526,0.812110845,0.805064016,0
0.75376172,0.804502552,0.79930332,0
0.77822516,0.816600169,0.807270306,0
0.803588246,0.829069749,0.823226943,0
0.803521895,0.835437866,0.820031288,0
0.802145316,0.832047241,0.818891474,0
0.815153976,0.841122791,0.82508109,0
0.809966542,0.836780691,0.827038363,0
0.811943914,0.838005308,0.828811401,0
0.815384671,0.839887038,0.828420192,0
0.815797156,0.840575905,0.830368856,0
0.8101422,0.836757476,0.830678516,0
0.808849051,0.836004839,0.829941644,0
0.813603042,0.840095577,0.834871015,0
0.809554219,0.834203419,0.830563831,0
0.800658405,0.82636681,0.82394355,0
0.79438366,0.822170752,0.816439669,0
0.800520316,0.822243502,0.81602887,0
0.800829135,0.821998973,0.820361163,0
0.794892465,0.814229347,0.813083365,0
0.746698306,0.789753233,0.795124399,0
0.752936851,0.793460843,0.799367895,0
0.757496836,0.797531327,0.803126157,0
0.770611936,0.805153313,0.808915647,0
0.775631449,0.807769304,0.813919531,0
0.783189013,0.814103564,0.819747889,0
0.807688358,0.830467333,0.832633803,0
0.807262151,0.833883442,0.830527773,0
0.811719202,0.835842668,0.832651333,0
0.811826208,0.836745097,0.832485997,0
0.813632123,0.837715893,0.832154247,0
0.820557944,0.841678407,0.835637149,0
0.82153004,0.842882775,0.835581293,0
0.825784254,0.846701178,0.839254541,0
0.811504016,0.842609337,0.83006963,0
0.796805865,0.837783591,0.818841022,0
0.789279063,0.827871025,0.818006687,0
0.7985202,0.830743213,0.824582676,0
0.803195593,0.837839091,0.823557799,0
0.805630341,0.840502012,0.825755841,0
0.799642218,0.833639888,0.821729406,0
0.794299654,0.828533759,0.818350495,0
0.782219493,0.816554742,0.810746245,0
0.77146168,0.813226981,0.807064293,0
0.769960503,0.810536547,0.807878241,0
0.763459741,0.803938177,0.804403923,0
0.764438358,0.803589857,0.806405372,0
0.757616839,0.799585886,0.804111404,0
0.762771033,0.803946121,0.809184745,0
0.762599344,0.804213013,0.813198048,0
0.761156752,0.802539504,0.81236681,0
0.757420566,0.798722912,0.809565348,0
0.758013805,0.79689877,0.810071569,0
0.759747281,0.797432409,0.811564271,0
0.771007183,0.808997742,0.816861088,0
0.772111669,0.808205183,0.817913399,0
0.778427209,0.812385997,0.820026755,0
0.776036733,0.808080048,0.817089597,0
0.773457322,0.805120036,0.814396188,0
0.770246168,0.802472638,0.811254204,0
0.773181405,0.804529144,0.813883154,0
0.777676472,0.808399258,0.816431747,0
0.778824772,0.80892031,0.816331994,0
0.781850813,0.811282549,0.817778073,0
0.793968745,0.819264468,0.82384716,0
0.791037767,0.816886052,0.822248355,0
0.792863343,0.818654272,0.822361286,0
0.793807826,0.819456038,0.824081951,0
0.794515547,0.821195501,0.827900234,0
0.802095689,0.827164129,0.833652185,0
0.802768654,0.827664422,0.834005586,0
0.805204864,0.830060534,0.836276238,0
0.807185001,0.831280614,0.836731525,0
0.806933381,0.831602974,0.836005737,0
0.808010039,0.831702289,0.835889141,0
0.805018298,0.829047915,0.833587608,0
0.801724942,0.82645422,0.82932696,0
0.800494315,0.824034857,0.829268166,0
0.797046202,0.821637676,0.829672788,0
0.790186856,0.819183994,0.824050527,0
0.773546025,0.810527391,0.815576437,0
0.761592783,0.803046419,0.807964633,0
0.768624166,0.807654149,0.811920728,0
0.780333578,0.816842883,0.817754261,0
0.784773968,0.820743249,0.822329408,0
0.783891456,0.819661639,0.821969911,0
0.794931729,0.829541737,0.839693513,0
0.754207956,0.785977756,0.808795171,0
0.763834503,0.798784384,0.816941373,0
0.746170477,0.784830879,0.797912715,0
0.749548146,0.785969246,0.798233265,0
0.726517727,0.763836799,0.77687623,0
0.721750327,0.760480432,0.773621369,0
0.6979293,0.733000433,0.762371488,0
0.697046111,0.731342981,0.762979686,0
0.69942657,0.731024513,0.761836324,0
0.727864111,0.76282401,0.781074677,0
0.73809123,0.77114556,0.779507247,0
0.736137015,0.772078354,0.77315169,0
0.767566692,0.787804786,0.788408459,0
0.772258861,0.793308775,0.791948126,0
0.778985903,0.802240654,0.796457415,0
0.774670934,0.806112805,0.796366783,0
0.752921277,0.789579717,0.776907282,0
0.742478181,0.782183128,0.762513331,0
0.735031989,0.780919386,0.756860833,0
0.727164032,0.778182848,0.748916492,0
0.715827089,0.773706932,0.740071989,0
0.714675716,0.773224044,0.738282279,0
0.711143089,0.769900539,0.735086297,0
0.707168061,0.766692827,0.731098198,0
0.684935546,0.75162741,0.720564074,0
0.682399199,0.749200986,0.716843248,0
0.685735349,0.74906655,0.718674568,0
0.685977442,0.748836327,0.719130201,0
0.686877837,0.748692759,0.718894965,0
0.681604962,0.74375038,0.715006443,0
0.673314055,0.738751496,0.709729994,0
0.670333,0.737302838,0.707636341,0
0.661909759,0.733233165,0.702027598,0
0.662727799,0.731609756,0.698266633,0
0.664049443,0.730747295,0.697747133,0
0.659088955,0.727153023,0.698551898,0
0.65974161,0.728571383,0.700401408,0
0.670047085,0.734226751,0.703719628,0
0.668303064,0.73378437,0.702759882,0
0.669329054,0.738219566,0.705772688,0
0.679006251,0.743413741,0.712029594,0
0.678566594,0.746520635,0.711555932,0
0.671991061,0.741595878,0.706696074,0
0.665540809,0.736947813,0.703521025,0
0.67897083,0.750646033,0.711699912,0
0.683602811,0.751684733,0.715229815,0
0.673661597,0.748528126,0.712852802,0
0.687623166,0.756537361,0.71864414,0
0.708684002,0.771303247,0.740354567,0
0.733277755,0.787580453,0.744287486,0
0.72928552,0.784904047,0.746267444,0
0.740170189,0.792202167,0.759786664,0
0.745065877,0.797183402,0.758700451,0
0.767516147,0.813592031,0.783042331,0
0.772872108,0.816078871,0.789300497,0
0.768146934,0.812015868,0.785426241,0
0.757793742,0.800808427,0.776951979,0
0.763906129,0.802747333,0.7804936,0
0.768211345,0.812304303,0.784433585,0
0.765427525,0.808819212,0.781956343,0
0.752954648,0.8028305,0.77310341,0
0.753383864,0.801985495,0.776644046,0
0.756723853,0.804443568,0.78171195,0
0.745965471,0.801024342,0.776774417,0
0.739840368,0.798484948,0.774121225,0
0.749314065,0.805345295,0.781933374,0
0.743313215,0.80002483,0.780113855,0
0.754195053,0.809774235,0.790842351,0
0.745820035,0.805904863,0.782139426,0
0.766238167,0.812362189,0.788555907,0
0.769982728,0.815556441,0.789457936,0
0.769733361,0.815417912,0.789029217,0
0.765171666,0.814602138,0.781500382,0
0.766354105,0.81510139,0.781653105,0
0.770436457,0.816976929,0.783811506,0
0.766073637,0.815380835,0.78367706,0
0.743522987,0.80243741,0.769826291,0
0.729207665,0.799943944,0.768888745,0
0.734449285,0.799477988,0.770311873,0
0.735783833,0.797463976,0.768517635,0
0.721196508,0.781715646,0.763152065,0
0.714888491,0.77419301,0.761381908,0
0.739831525,0.788717956,0.770334065,0
0.761483645,0.798985487,0.779312917,0
0.769452569,0.801328916,0.78479399,0
0.767048737,0.80139185,0.781143253,0
0.76431501,0.809768539,0.783012991,0
0.763816845,0.810252868,0.783885794,0
0.764222275,0.81135794,0.784041227,0
0.76571479,0.812242169,0.784453814,0
0.753638098,0.806341238,0.780034507,0
0.754541049,0.804738247,0.779676248,0
0.756370699,0.807202533,0.781549311,0
0.755142167,0.806604796,0.782847053,0
0.761201002,0.808824709,0.790500643,0
0.762792105,0.810832836,0.789077986,0
0.776038346,0.816381457,0.794198677,0
0.773900011,0.814794169,0.795287017,0
0.761550877,0.810184271,0.794267199,0
0.757102797,0.80538033,0.790377825,0
0.753127706,0.801736401,0.787313272,0
0.748597075,0.800291062,0.782322382,0
0.743441942,0.798282612,0.775263004,0
0.741485075,0.796815544,0.771836498,0
0.743508359,0.797182881,0.770586136,0
0.742566534,0.795528521,0.768618931,0
0.739091217,0.793724111,0.766196326,0
0.732481072,0.786781011,0.766733339,0
0.729814724,0.78329791,0.766496065,0
0.728439569,0.782720221,0.766410511,0
0.726539666,0.780654259,0.76276466,0
0.723978741,0.778259965,0.760045604,0
0.722047059,0.778713287,0.756349957,0
0.726220536,0.783582575,0.758133866,0
0.727155186,0.784305438,0.759422901,0
0.72649699,0.783978488,0.757813301,0
0.72361197,0.783375421,0.756654233,0
0.726032497,0.785731002,0.759383018,0
0.722463138,0.783073477,0.754230631,0
0.719412471,0.780493982,0.754685034,0
0.719727487,0.781218637,0.756277395,0
0.725978159,0.782602322,0.759542711,0
0.730299201,0.784304929,0.763860863,0
0.728148499,0.783557976,0.764357564,0
0.72890904,0.784781817,0.767016599,0
0.727424183,0.784432842,0.764939191,0
0.720612817,0.780705157,0.754966869,0
0.706990716,0.771085827,0.750283419,0
0.710761959,0.773176795,0.753622381,0
0.715521828,0.776886341,0.755606374,0
0.718660674,0.779048113,0.755282709,0
0.721124229,0.781678462,0.756506303,0
0.721550459,0.782406686,0.75600769,0
0.734861514,0.789444893,0.759749541,0
0.735700567,0.790633374,0.758986561,0
0.757421396,0.802858327,0.774488939,0
0.759903771,0.804527876,0.776008733,0
0.756480913,0.804579197,0.774909739,0
0.75251448,0.802008171,0.77023603,0
0.740770107,0.800436851,0.763665911,0
0.734425753,0.795585661,0.759850342,0
0.734415977,0.792914459,0.756476631,0
0.733218967,0.792856424,0.756313082,0
0.733571042,0.794429184,0.7590693,0
0.732344833,0.793845649,0.758518859,0
0.733595669,0.796414663,0.758588579,0
0.72158111,0.795064427,0.749559115,0
0.719459546,0.792417291,0.750178218,0
0.715071191,0.791445948,0.744108361,0
0.725242108,0.79968049,0.754270258,0
0.723858521,0.795829195,0.75024976,0
0.730163799,0.800238102,0.757010194,0
0.727090755,0.795976774,0.754546449,0
0.73300925,0.80008402,0.756014397,0
0.729663523,0.798788483,0.754314286,0
0.725274536,0.796590605,0.754023022,0
0.728983891,0.799758329,0.754907758,0
0.721076347,0.791271759,0.747887029,0
0.717228858,0.789434734,0.746225652,0
0.715846905,0.789569713,0.744370956,0
0.730014102,0.801405269,0.756948323,0
0.733502452,0.805046808,0.759875428,0
0.739342265,0.808729511,0.761616002,0
0.741546568,0.810974611,0.76346551,0
0.745683829,0.816321655,0.769215322,0
0.749375814,0.81476408,0.771319365,0
0.769848601,0.825218465,0.785082647,0
0.773675501,0.82934986,0.791464372,0
0.77095633,0.82738429,0.78996595,0
0.772351807,0.825592627,0.787794989,0
0.779829386,0.829378928,0.793001286,0
0.77690256,0.826156693,0.791241071,0
0.774758735,0.824270097,0.78938047,0
0.774309056,0.823576298,0.789378824,0
0.773127847,0.823571115,0.788149458,0
0.771365002,0.822893693,0.787687346,0
0.77226046,0.822715027,0.788127803,0
0.772659425,0.823527171,0.788689295,0
0.758076094,0.816137611,0.787326266,0
0.754902145,0.81285576,0.785087797,0
0.75939054,0.814993951,0.788132455,0
0.756500572,0.811956609,0.786043211,0
0.741204065,0.802698187,0.770435847,0
0.72853758,0.790006312,0.760256413,0
0.713960792,0.781200449,0.745101534,0
0.705317834,0.770999686,0.733952553,0
0.698524859,0.763102061,0.727324252,0
0.696749712,0.757731259,0.723707481,0
0.687737077,0.751722349,0.720109144,0
0.689473512,0.755813207,0.718669111,0
0.698902624,0.761501623,0.720350749,0
0.700308993,0.762562974,0.722050945,0
0.701564371,0.763481678,0.724394006,0
0.701549522,0.763153994,0.725728766,0
0.706488641,0.768643121,0.728077931,0
0.708660313,0.769575132,0.729226857,0
0.711070683,0.771419092,0.731325175,0
0.717764936,0.77492735,0.735241916,0
0.716898947,0.775252208,0.737442986,0
0.721182469,0.77973967,0.739801576,0
0.72264307,0.781291194,0.740511008,0
0.726741739,0.784866375,0.744098701,0
0.726345717,0.784662335,0.743364924,0
0.732070873,0.787031941,0.746717156,0
0.748798981,0.800090393,0.761267794,0
0.752006025,0.802617127,0.760530902,0
0.76009314,0.806979051,0.765160608,0
0.761722476,0.808497929,0.763315515,0
0.764954399,0.81071481,0.767516598,0
0.755802265,0.806154552,0.761031676,0
0.756648871,0.805898296,0.762105041,0
0.75406486,0.80287248,0.760021247,0
0.754656478,0.80329304,0.76069221,0
0.757648666,0.807110673,0.763184003,0
0.758240659,0.807702073,0.763856,0
0.760300241,0.808998514,0.764898386,0
0.762073356,0.810325545,0.766918041,0
0.759433323,0.808623622,0.765246222,0
0.760602754,0.810181161,0.766002676,0
0.761020498,0.80964625,0.766085174,0
0.756606811,0.80520512,0.762690484,0
0.751928649,0.800532064,0.76012656,0
0.758135649,0.803382457,0.763809274,0
0.760989426,0.806078659,0.766789934,0
0.759826709,0.805441132,0.765984058,0
0.752519594,0.801153619,0.761209948,0
0.752639261,0.80150226,0.761327023,0
0.748891421,0.79901349,0.757451654,0
0.746139846,0.792093679,0.756611901,0
0.756374505,0.80023159,0.76770357,0
0.757106594,0.802185579,0.769407092,0
0.758637824,0.805046521,0.769510307,0
0.760095342,0.805412183,0.769658229,0
0.761987882,0.807026823,0.769966501,0
0.760061426,0.804551834,0.76808939,0
0.757155692,0.80229353,0.765933331,0
0.756998252,0.801989254,0.765925042,0
0.757004604,0.801221755,0.767650782,0
0.761918103,0.808295271,0.7712828,0
0.756076343,0.805469246,0.765984357,0
