nose length,right_ear length,left_ear length
0.6714306770824991,0.7168235806583044,0.7365409957027076
0.6521198042352333,0.7019441745799697,0.740859322219786
0.6460888484119118,0.6933151763540023,0.7333754808206727
0.6474121545849049,0.6935367946803274,0.7351513157383238
0.6484907972932701,0.6982307756329655,0.7332915657519735
0.6564953603153552,0.7047587133744406,0.7301570290090567
0.6756975723512803,0.7290831367617805,0.7439998226266752
0.6494121892608218,0.7044103763689828,0.729345553326694
0.6506691166614564,0.7046659719695078,0.7289335137679103
0.6466775541555463,0.7018451991228667,0.7267054257086044
0.6262976322696879,0.6965739491686515,0.7250368147168186
0.6289509383694885,0.7266946906660977,0.7369450638257127
0.5952394129192038,0.7125596257125156,0.7186466944961214
0.5541211641677267,0.6906543892934841,0.689807604867847
0.5103340575149009,0.6677066358649889,0.666738642251515
0.4889407831162034,0.6504335899697655,0.6450772585244364
0.463896743995924,0.6223453337482618,0.6315440223127372
0.44376830614744317,0.617547483444712,0.6222632507224326
0.4669020299969198,0.6266234419250886,0.6259579743979409
0.4630200746543757,0.628226461778103,0.623767216696406
0.4768364209956973,0.6349625258281958,0.6322993422197071
0.4900105236590958,0.6460862878988368,0.6444775317249123
0.5319943445733314,0.6774968914600634,0.6643351877680747
0.5680132670565198,0.7028953027351341,0.6950379969175103
0.47169126136045175,0.6106518117004487,0.6507857273811234
0.48404621755635635,0.6060559460284944,0.6588721001366776
0.487591344108616,0.6122999162789823,0.6484745414006549
0.5733695805662015,0.6728727449079521,0.681444097391681
0.594508439785966,0.6896512564799343,0.7088266437393143
0.5629997074412992,0.6760069157260394,0.6914931858557005
0.5414336684085607,0.6798124988792105,0.6945042476507595
0.4946222434235583,0.6657832440674329,0.6818438188477894
0.4464061967161665,0.64473441586376,0.6451193009034877
0.43085990485929304,0.6139260911395931,0.6166037404097406
0.47753355797829566,0.6393799431715431,0.6412449905881616
0.542908987462665,0.6748220068155789,0.6792116874077668
0.541321127933458,0.6740650175639556,0.6772630086752821
0.5428281918418769,0.6715777385513091,0.6757413449139057
0.5472080334814199,0.6716642720967719,0.6703040301124444
0.5483467026060264,0.6752030251337793,0.6747256428266245
0.5555583746906246,0.6784273722420984,0.676648264239637
0.5469824444295762,0.6692916763659715,0.6688445572368451
0.5405508868188393,0.6692882933601213,0.6644544470712491
0.5070092793938383,0.66173096900764,0.6448520374517672
0.47024894822838453,0.6440832524148177,0.6275698150439777
0.479407978063798,0.6493089915095863,0.6459661899447966
0.4800719697480151,0.6532314889572703,0.6421639340911887
0.46162134256690573,0.641204119460797,0.6361369542180682
0.48302717050285565,0.6508799306645848,0.6429564178013603
0.4776453229052873,0.6457599603620076,0.632573092738699
0.4660102825469461,0.637183066293173,0.6230968937224122
0.48457702725237367,0.63959611137038,0.6391189557859233
0.4734052370176787,0.6347147232696614,0.625816140397631
0.47469250517291894,0.6357441930460644,0.6247077588222049
0.45914269338057534,0.6306569936136769,0.6259614850250048
0.45747430943406464,0.6293873800007942,0.6263932019794335
0.45505634877707074,0.626822477637613,0.6290937982348461
0.45559994160965234,0.6254885356816812,0.62794007360993
0.44821800948501916,0.6249667680909493,0.6218630547332725
0.45062329070242235,0.627117970130865,0.6292840114729229
0.46788398754176347,0.6343767278821507,0.6434075962257862
0.47335772673516874,0.636412801874498,0.642544943348901
0.46367648343209394,0.6292408906609612,0.6372094570250311
0.464441721308703,0.6309218166644981,0.6375381846589795
0.45598255036019786,0.626710164392941,0.6368500275901455
0.46013428087179764,0.6227142375632617,0.6306143539553866
0.4660928479088396,0.6279529992688907,0.6356883913481822
0.46536730500090145,0.627388778237281,0.6330894075725406
0.47650197409935424,0.6365775156018143,0.6335548255285359
0.47344148081749376,0.6343135472651388,0.6311828726424288
0.4766311381791252,0.6363937639749111,0.6329727914852906
0.47879576591176076,0.6374935488900331,0.6334908023343858
0.49071805149096787,0.6416095754457767,0.6423491438924288
0.48985394347728084,0.6431961731561038,0.6395233187486261
0.48072853517671454,0.6511072131879666,0.6483768666658899
0.4785988536577123,0.6486025827735119,0.6464683156099914
0.4963230684454093,0.6468410500407227,0.6465392997853396
0.5045077472164367,0.6567768802506793,0.6564024156086133
0.506073394135258,0.6592095841082091,0.6580492917313452
0.5149251999080744,0.6653023260375382,0.6607966070508515
0.5153890818144745,0.6674973154377336,0.6603133300694913
0.5096426666727397,0.6570586634539294,0.6562282518563918
0.48407709232547186,0.6463807793825628,0.6489908841305243
0.48703787123645076,0.652327647987643,0.6511432197201329
0.4908588335707597,0.6509806059265519,0.653229335438018
0.49476455806857966,0.6541034053047025,0.6505005041557759
0.48915346349672995,0.6487532119541098,0.6423678327728863
0.5126459140623885,0.6636766595877382,0.6573155126685767
0.5279737637731212,0.6689698869468069,0.6667759196558698
0.548672803616507,0.685091289543201,0.6823361985832728
0.5430485308937766,0.679759139117027,0.6719573368909941
0.5421938851808723,0.6767113569741546,0.6686717947522466
0.5376098802714483,0.6736324127293261,0.6617088765818253
0.5331789995396424,0.6744381783450886,0.6575802367325639
0.5251640411866314,0.6673021701025746,0.6484010124847772
0.5276351217844432,0.6693794605961129,0.6558387993256645
0.5126872948738307,0.6659979821994944,0.6428043033805976
0.49735436370371394,0.659290465737381,0.6427837229378088
0.5600055262977934,0.7283326647087988,0.7245959241175702
0.5374222853804776,0.7085813126971662,0.7090394438148278
0.5183948156655287,0.6847833259606718,0.6825989414005086
0.49317765143958525,0.681144714934396,0.6823649110279276
0.5115229807791865,0.6984239996802845,0.6933169308554112
0.4740677586745406,0.6746828550603283,0.6601680352665052
0.48317704520546323,0.6738244834601215,0.6608425833662646
0.48342101682907657,0.6680068538921761,0.655194469849253
0.477319232410393,0.6556751917676233,0.6458006714323089
1.3170312378590614,2.0010423183727606,1.9645118107697246
1.0715922485937701,1.5568381386699963,1.5189540352351
0.8117198730252999,1.0835887638305528,1.0940615782931553
0.6852995261262951,0.890355442019342,0.9085740815283316
0.5979087493699595,0.7921910637884682,0.7883303223540483
0.5800383260348169,0.750140791027596,0.7591577990566621
0.5388989594060206,0.6822727389222472,0.7017965236228405
0.5092016493248673,0.660655245934324,0.6780711082665299
0.5069557306653132,0.6520803948582926,0.6699882975848113
0.5160718804046242,0.6576080391847909,0.6696397317835846
0.4880244789022582,0.6391589251114183,0.6447559469798194
0.44974465390232804,0.61283165759441,0.6008540401541395
0.45761852665249425,0.6172999847697518,0.6144227729027776
0.4711028531595677,0.6216884273138025,0.6273870380343493
0.4911441423972781,0.6318893883735326,0.641851663675197
0.4907900673107562,0.6354085725279691,0.6424361244874875
0.5146888318238152,0.6472029124152796,0.6547816634389858
0.5046853778707638,0.6413626745273672,0.6433992754032563
0.5105930467327698,0.6484154566106637,0.6498771030884282
0.5115623828554722,0.6488424533772937,0.6499909130378941
0.5140879079610138,0.6506524866726707,0.6559449889469591
0.5142319400976423,0.6470485947952687,0.6553176229360834
0.5126458342448232,0.6479590091719557,0.6570523829699495
0.5117934492319015,0.6500051765526399,0.6580521495926144
0.5093743764200757,0.6459507413430516,0.6553470446964813
0.5063319778142544,0.6430851531146448,0.6525549287647846
0.4979130358808961,0.6323002812352061,0.6399726065701542
0.5039684000371576,0.6400656053780155,0.6450905372127982
0.48720004850845455,0.6309446076427052,0.6311421691433883
0.4979896015158094,0.6382433126323281,0.637863524745903
0.5050382496894784,0.6444214063711741,0.6448927965330702
0.49880558456166285,0.6463781805337994,0.6454993183793675
0.4946791606508391,0.6450678530845076,0.641793757466367
0.5001101468763584,0.6506656798631445,0.6448883152778561
0.4897169936563003,0.64780090126711,0.6407731917770993
0.4543980911801713,0.622545530704769,0.6006841003817652
0.4776720135753733,0.6332446660497423,0.6197822696557391
0.47760795589268945,0.6291318559460288,0.6208334009996251
0.4801287983916572,0.6240585618287767,0.6232129210750932
0.4814064772433146,0.6252147933686069,0.6234023304159934
0.4664078462419765,0.6164843775670991,0.6153224984934994
0.47146234438103407,0.6252544052153339,0.6209957572751335
0.4875741081584004,0.6413180045397484,0.6351391306297426
0.48173587948995006,0.6388207922159529,0.625306058360575
0.5052658040565525,0.6524161116966565,0.6438624407868816
0.49488521041081374,0.6440607137920675,0.6343193680053462
0.5078794333678157,0.6539840231567051,0.6494214301175948
0.515830742898916,0.6592731239266334,0.6444783675756257
0.5271892592194984,0.6574427053353702,0.6571212537368071
0.5376092363060938,0.6704933337970124,0.6791646157618652
0.5424918863215772,0.6679429970291227,0.6749504896635262
0.5197120594498695,0.6578211378113099,0.6542134377677763
0.5413518836452816,0.6674888274554498,0.6696925897200772
0.5283194942430608,0.6609883651976654,0.6677405537563239
0.5326094581733429,0.6625093778689349,0.6617122233423799
0.49191731437829034,0.6327964605208749,0.6274483644153137
0.5408258253232062,0.674520619634117,0.6886924667367876
0.5681980498191175,0.7047471643949728,0.7199093838722768
0.5994514208609709,0.7162908295339901,0.7205400648606543
0.6033079059313307,0.7237734267143543,0.7238886122353323
0.6270106053743486,0.7388582269931595,0.744834122963285
0.5934881007912817,0.7042162452591741,0.722063978506566
0.5878266477474209,0.7068334281187495,0.7284105461985113
0.539286195231177,0.6705732874950344,0.6888583575217838
0.503214786608987,0.6525336598414045,0.6640896146392702
0.4822057071253277,0.6294473320843722,0.6501277735674093
0.5107846652150302,0.6573742657465814,0.6617146736063705
0.5441525106342935,0.6739945289765635,0.6824453465612574
0.5531093880643959,0.6803941287055162,0.6793157970044094
0.5554764870525862,0.6904326522745188,0.6886292460647909
0.5389873368246274,0.674258803656223,0.6796797329378803
0.5491749014206697,0.683040457043975,0.6844748061498933
0.5477711823523645,0.6796668750791948,0.6845130803661787
0.5567533884856163,0.6853386369945563,0.6912784289834311
0.5457887097010424,0.680033940012318,0.6857335953985944
0.5507638997720571,0.6823795488637162,0.6893992262638953
0.4761785906120401,0.6252515738593701,0.6360252484957072
0.4472893431943775,0.6013288045235629,0.6174762482997553
0.40045150858524864,0.5776615745291644,0.575037037684039
0.4261514496155431,0.5875384907806582,0.6001556302871935
0.42163357601921914,0.5885547278618827,0.5725370442551531
0.35838736827639234,0.5966438376409584,0.5511714616839117
0.3251708966935767,0.5693834038045608,0.5207531898057972
0.3014734913693296,0.530450039898235,0.5121818834825884
0.3899405373835024,0.587455697011668,0.5853619824128937
0.3122159859724284,0.553528211710928,0.5181462155576082
0.4119909383621945,0.6066701446800978,0.5809339209932459
0.4419306655648179,0.6300476729376868,0.6037834956221022
0.42195082930877426,0.5982818829307028,0.5828309285547648
0.45651221183853663,0.6080512850355393,0.5964221474672196
0.44011806984319435,0.6073226317836354,0.5763064897879472
0.5668348988594751,0.702437981379989,0.6743307608659542
0.5348204773282328,0.6759832611554747,0.6455973261803227
0.5048144549191976,0.6572298700350728,0.6354950607581759
0.512441715763657,0.6576970839060992,0.6363965165318637
0.5668526920305219,0.7107631005090979,0.6595699756218422
0.599600526688364,0.7210502282209132,0.6904315516678627
0.5315156110172384,0.6848920840958914,0.6427734047798492
0.556718819123782,0.6854741915670256,0.6889335292037476
0.6168517501976434,0.7122940176414466,0.7328075323633726
0.6740700978099707,0.7531479270034872,0.7625576064160131
0.6908303082346314,0.7651401439646482,0.7757059251633822
0.6961100039733433,0.7611338222326531,0.7781549862937642
0.6765264586090007,0.7522722166651241,0.7726957291354438
0.6972007503272329,0.7652482805078521,0.7755873643390392
0.6871526932428659,0.7532234270382976,0.7622103603847376
0.6834196265307294,0.7469447740332923,0.7542763099022267
0.73957978778162,0.7884833800309174,0.7844319116476456
0.7228196726602433,0.7891717896341659,0.7871373258024628
0.6692878653881578,0.763374465949042,0.7643822335612118
0.6312568817074324,0.725711713529151,0.7359872758378949
0.5688042751458557,0.68753453352067,0.6891883138884304
0.578350395052165,0.6962235220938797,0.6891838255240109
0.5539323118687306,0.6738814215780993,0.6750059132438699
0.5707095236850661,0.6812354062539951,0.6925632212363448
0.5422904993475387,0.673915532650265,0.6652568246096104
0.5964568778278037,0.7090969696579598,0.7117552758173631
0.5964745865588986,0.7093818875778637,0.7043431189937183
0.6009284729640723,0.7103824845301787,0.7068380585905989
0.5836060120048616,0.6998962674744065,0.6906065475311285
0.5862299100398184,0.698188152610392,0.7125202826507742
0.5754918942975824,0.6952512257488734,0.6967651289433219
0.553188068713808,0.6797413225077322,0.6860410995289096
0.5479851422412487,0.6776911647709938,0.6729854945702552
0.5459896652386956,0.6819750051147208,0.6713974380538562
0.5600160215579123,0.688899977309478,0.6747818900480688
0.5603015093809577,0.6859696333826736,0.6726170790523627
0.5294486496687453,0.6672304899267949,0.6608547846215249
0.49316063932541077,0.6447715755878531,0.641312671767631
0.4875490922262572,0.6295365814072814,0.6400746332900307
0.4716551519494059,0.610871126823906,0.6366290527506059
0.47395881022247527,0.6111860342170524,0.6329829150167972
0.467691132391933,0.6104426350940451,0.6178613141717473
0.47549947308607,0.6199913305959632,0.6238885022058284
0.4847144767523141,0.6231961421764444,0.6252270354030235
0.4889458155472451,0.6298189167792205,0.6302505955516641
0.5128188444040602,0.6393000395868091,0.6296155260943219
0.5131300218002771,0.6452145111172459,0.6235210196979136
0.5326528249911816,0.6569802003223144,0.63848752943115
0.5323961946190477,0.6572130245773873,0.641727793981771
0.5415867443578083,0.6652147238970806,0.6582391126787478
0.54932880615798,0.6728038347864546,0.6645029348605014
0.5529345387574705,0.6724407367394836,0.6681432635415424
0.5524977335170493,0.6704443347350989,0.6677870776324009
0.553978112608892,0.6739546537011772,0.6674851954919417
0.5394180086117514,0.664714785595501,0.6608132868759448
0.5306966762577588,0.6676141761504328,0.6584545492747539
0.49792266989258527,0.6421223629865983,0.6511773933747881
0.4551610715373386,0.6180864270287036,0.6325229591386166
0.4062938199725954,0.5792153454508547,0.5981610162992729
0.41187857161074626,0.5849602606666359,0.5907638639935715
0.3849020008936313,0.5568026127868574,0.589669796963116
0.37135002373642706,0.5499216864575422,0.5728589486196178
0.37521903476035984,0.5542432176904306,0.5795367125631331
0.40220682583486994,0.5680046219821924,0.5898378623233905
0.41064918100124453,0.5749363292087678,0.590619534782519
0.40516225721391586,0.5692950203469107,0.5878505080892419
0.41021767565868816,0.5762107547872292,0.597127361396346
0.4344872555035486,0.5931903321888254,0.6097414086227777
0.44846375094437496,0.5958785969068501,0.617466680037663
0.4645292948554727,0.6051639448932759,0.6250043972728058
0.47244313811831,0.617296153357357,0.63940654351492
0.48019396926891417,0.6221417295515168,0.6434673717427537
0.4838819611685897,0.6219559419163307,0.6371362527976644
0.4986490375218862,0.6294720733554859,0.641170728057946
0.4920379800895932,0.6258035260032656,0.6431009167357961
0.49496031417873093,0.6302022567187662,0.6469514284396171
0.4956795897872433,0.6310164590463856,0.6467117142756014
0.4950837046022894,0.6324476419505828,0.6494683568474774
0.5133883504765225,0.6480439737899536,0.6610606641936049
0.5124938493757472,0.6472851086452744,0.660003365116448
0.5367278993362209,0.6596212512362893,0.6658949646080038
0.5512518161304426,0.6700421684821235,0.6733376619869069
0.5540738097954933,0.6706368908554847,0.6785313726505194
0.5385417976787777,0.6621722611208827,0.6731970848109634
0.5283405215312995,0.6545127154333623,0.6652146002560713
0.5327665041492423,0.6585947274854113,0.6692168114910693
0.5357731064044735,0.6600765346241244,0.667963275324888
0.5366964815034582,0.6607833926698986,0.6686527724038943
0.53485331960092,0.6600888127495902,0.6636639214265717
0.532542631480344,0.6583856316073883,0.661803653040717
0.5347743681050597,0.6611555514741333,0.6635391771021402
0.5392749892561435,0.66481879164133,0.666387071933111
0.5380048252562744,0.6644815478467045,0.6644094899460821
0.5330873439300035,0.6647989035856816,0.6555305130798862
0.5264940192058324,0.6581260663259562,0.6512307287921864
0.514871160394534,0.6508137467884407,0.6497916608058475
0.5154602043424836,0.6499010636403594,0.6514076185870634
0.5151523660711478,0.6481996086689308,0.6563268808751987
0.5230320517104089,0.6540207910025297,0.6612072969378634
0.5370172914651621,0.6620875403820058,0.6620350164032419
0.5382658241092864,0.6633521989227008,0.6614610366876034
0.5473184635071885,0.6656286813265694,0.6634458387141271
0.546396813008804,0.6668085950393343,0.6654330587585033
0.5341737408928146,0.662921217197096,0.6592307408058593
0.5223565673512536,0.655772790903876,0.6507662296145912
0.5251809154023492,0.6571733406014457,0.6523991341637815
0.572316053100445,0.6749455984089622,0.6881882415765892
0.6404023427332943,0.7072441233848837,0.7290614218371412
0.6829060498005527,0.7411375173758742,0.7347846033768157
0.6799202147184169,0.7361591686661841,0.7439767792141915
0.6838007351579594,0.7428893444487153,0.7445001844500697
0.6853902285616306,0.7443213186044523,0.7462021173864437
0.6943232028400589,0.7507055019149724,0.7596825261198044
0.7099507123842559,0.7660787330084645,0.7731681462193192
0.7344677581451434,0.7892750299347785,0.793927496136462
0.7715610409270629,0.8041290146419182,0.803487107282421
0.7810688568857969,0.8111636375621708,0.8055650201366533
0.7822628980467264,0.7988848114269752,0.7988832203722941
0.7433825870000952,0.7730132782617596,0.7755048912702642
0.6871958133112216,0.7351723011885268,0.7528369012440809
0.6623320802986961,0.7171961301793143,0.7362844524072304
0.630583457832854,0.6935281909178465,0.7210166710895203
0.5954796548949646,0.6621319087875545,0.6838877823949432
0.5998286709159405,0.6689921550313516,0.6788863604481228
0.5994358985967729,0.6737221065733762,0.6853461623174758
0.5630853830510998,0.6563433152210785,0.6633186422679173
0.5469928451632003,0.6577427169974547,0.656664314723174
0.5092694130954342,0.6372380888129643,0.6277529658506666
0.5056562412792277,0.6284610590391855,0.6233288566706213
0.48910196754444896,0.6157063274719929,0.6160989835223522
0.48067545145782054,0.6105913942414875,0.6031453052909272
0.49835151812898854,0.6162394106298993,0.605570531050533
0.4907200457964499,0.6194461610853242,0.6019527184853215
0.49605405469007624,0.6222588610849744,0.607042829019729
0.4979156318760408,0.6224844945594217,0.6083062661064004
0.5060308321707538,0.6255674198300665,0.6136651383805838
0.5102808450170113,0.6280809861481893,0.6192496723637777
0.5246764360732094,0.6459277038303073,0.6275970642826124
0.5173106702638495,0.6428281968087115,0.6236208226955098
0.5138965193499858,0.6397238729817631,0.6296425346193106
0.508947295005533,0.630474450212489,0.6269316563817591
0.5182780992259317,0.6342323186686796,0.6301700146998043
0.511524502455663,0.6278300080686896,0.6220270921901639
0.5017766674641709,0.6134966968728855,0.6197800094773614
0.5116553702841987,0.6199223877258975,0.6311958276806532
0.5322692228064345,0.6385747807944476,0.6531158979387988
0.5336446427120093,0.640384724133031,0.6564517990650167
0.5362235603143848,0.6457318881648239,0.6627341724470701
0.544564490743403,0.6501361471989631,0.6644718862579587
0.5397352674015798,0.6490232791917587,0.6705575420552183
0.5134075776030649,0.6273723420337801,0.637638139799745
0.5012450114523074,0.619619049387732,0.6258632154857828
0.5052837155373229,0.6212199246107835,0.631023570927255
0.4973082685463484,0.6217495358512333,0.6233734985010918
0.49521974727936996,0.6182493529816782,0.6185961871265905
0.47516867554363507,0.610111671839153,0.6090234174129373
0.4767568721264117,0.6128883309429779,0.6104904168685041
0.48653521761638807,0.621914257536577,0.619948992090922
0.48973034027824053,0.6241008741993409,0.6230260026131536
0.5000268565817262,0.6354822894331627,0.6372098733419098
0.5083195980680949,0.6441372764667888,0.6501040631173471
0.5301700830740436,0.6566681054270098,0.6612192453911852
0.5358184817583047,0.659770381381763,0.6640365430611096
0.5392099598983094,0.6622675536882001,0.6640983034210493
0.5453142743294741,0.6667709670128943,0.6725973687430457
0.5432790194177217,0.6642832310015975,0.6732908890592197
0.5439471242040762,0.6601426032492771,0.6705682747871752
0.545801872961793,0.6621512403342052,0.6737872757352152
0.5463145452970641,0.666755996470215,0.6739874586028303
0.5400519353656391,0.6610367434281225,0.6662935289056005
0.5330126669715723,0.6583717061194683,0.6585700384883018
0.5296496008957887,0.6541444241314917,0.654359295922776
0.5163848080703954,0.6517448875467688,0.6470270634542428
0.5166097115121607,0.649783052626242,0.6483870583944102
0.5071279663206407,0.640624630785361,0.6465163571744389
0.5077080513375513,0.6411421477908181,0.6476369685171591
0.5075758951270609,0.6429366323385789,0.6479036882358981
0.5068415166254291,0.6413413041709908,0.6472576917202051
0.5247712045572005,0.6484527508592829,0.6482927972411536
0.5257246343345179,0.6440979561412911,0.6446176360611497
0.5169161348922512,0.6430003274160687,0.6505718602688851
0.5231981858295207,0.6496858458676352,0.6554766236421155
0.5280564634957758,0.6511128856198896,0.6604324502815987
0.550268287026127,0.6678568596198134,0.6665814199771789
0.5721428435284741,0.6786885951807391,0.6763440242790665
0.581455361335176,0.6859559524855113,0.6808195554207358
0.6293910831431094,0.7200076021470062,0.701243463967117
0.6624250426380555,0.7317549554450823,0.7182266377816704
0.69769708871951,0.7544922166871559,0.7390487693006969
0.6917471893687527,0.7474347049804756,0.7427480995430911
0.6984562915214702,0.7558112150736644,0.7507779593484121
0.7227208347485665,0.7754729059396465,0.7744410740052922
0.734505885077289,0.7782086951184786,0.7776587288139191
0.7600800644688063,0.7947505004101459,0.7930346829307633
0.8059803339238905,0.8221702799346389,0.8202115096107435
0.8217084615954691,0.8378910058729038,0.831831288728614
0.8071126379007848,0.8319521551160287,0.8348358087449445
0.8146009466237705,0.8410672557135283,0.8510308251669098
0.8209621128483592,0.8492595288641224,0.8449324850085407
0.7923024887068659,0.8297691508553809,0.8329074147416113
0.7852239859722683,0.8241435676878859,0.8201669221280408
0.7794217904830347,0.8172915590039928,0.8141308316399297
0.7527031226061143,0.8047063878779729,0.8001484959863612
0.6829660725272344,0.769517133334743,0.7707176918305065
0.6457322050586851,0.7446985175243326,0.750097206965874
0.6352258231722737,0.7315735778988375,0.737566006859031
0.6276067651265563,0.7259716508725921,0.7320053831860058
0.6235599884951634,0.7193835719084133,0.728153231104608
0.6010797105829566,0.709669040619758,0.7125774016453442
0.5788463683820668,0.6967186782080146,0.6965943646600952
0.5717160318821696,0.6925755959344417,0.6899249389650316
0.5680525425383828,0.689307960434981,0.6889670330090094
0.5103750870059895,0.6603568963482348,0.6659073048773124
0.5206617642825465,0.6642071642104961,0.6732588208466129
0.5273559599693315,0.6712510400546534,0.6729833826658489
0.5180908578068129,0.6666886802246099,0.667048526602596
0.5144047086617346,0.6627223914065088,0.6655895735753931
0.5056989016196203,0.6516960975786892,0.6525711846034429
0.5018388664280334,0.6502893896658161,0.6459591730205977
0.5011058735823091,0.6500641767258631,0.6460543714113859
0.49718280036628026,0.6472685989508411,0.6438491615498839
0.5038928160918996,0.6491794500743079,0.6453577445515862
0.5055962640283012,0.6508791716791399,0.6479648089471376
0.5117812191055899,0.6596715762443859,0.656296419063803
0.4991538020940475,0.655793775128551,0.6497529885673572
0.5014650258225877,0.6542020455903773,0.6511004540474612
0.5145192055408264,0.6571616350089182,0.6532141513238342
